Accession,Gene Symbol,Description,mean_CLIP_enrichment,CLIP-seq FDR,Ribosome density change (log2),RNA-seq mRNA change upon Lin28a KD (log2),candidate_group,binding_site_count,n_sites_detected_2plus_libraries,n_sites_detected_3_libraries,max_detected_libraries,mean_detected_libraries,depth_max_35L33G,depth_mean_35L33G,depth_max_2J3,depth_mean_2J3,depth_max_polyclonal,depth_mean_polyclonal,entropy_max_35L33G,entropy_mean_35L33G,entropy_max_2J3,entropy_mean_2J3,entropy_max_polyclonal,entropy_mean_polyclonal,has_binding_site
NM_007399,Adam10,disintegrin and metalloproteinase domain-containing protein 10 precursor,2.4102656951045636,0.0192040379223456,1.13797161006331,-0.145768676865,A_and_B_overlap,30,18.0,12.0,3.0,2.0,304.0,78.89473684210526,362.0,77.28571428571429,321.0,90.4,1.26142783031,0.9527069846092105,1.21271878211,0.9148771582695238,1.52747615087,0.8271305296671001,True
NM_175277,Bola3,bolA-like protein 3,0.29266982520712964,1.0,1.13570450915712,-0.458782797684,Not_candidate,1,1.0,0.0,2.0,2.0,67.0,67.0,,,74.0,74.0,0.76647503923,0.76647503923,,,0.866959707341,0.866959707341,True
NM_178056,Tm2d3,TM2 domain-containing protein 3 isoform 2,0.42095695521095816,0.721987247637591,1.11915237072271,-0.360560328854,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_145222,B3gnt7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",-0.366999770986113,0.999999999990223,1.1183517647404,-0.468203233447,Not_candidate,16,9.0,4.0,3.0,1.8125,121.0,43.5,122.0,33.0,199.0,47.111111111111114,1.01696989333,0.8781882813628,0.990835386444,0.7876279754878001,1.06085694716,0.8735910141354445,True
NM_025378,Ifitm3,interferon-induced transmembrane protein 3,-0.548661255953015,0.999999999990223,1.11026272129435,-0.539238599098,Not_candidate,1,1.0,0.0,2.0,2.0,,,38.0,38.0,59.0,59.0,,,0.868347116836,0.868347116836,0.486586025311,0.486586025311,True
NM_172645,AI848100,protein osteopotentia precursor,1.89691230732904,0.0578113461445963,1.10681507555285,0.0635885020056,Not_candidate,32,20.0,8.0,3.0,1.875,380.0,72.70588235294117,250.0,73.73913043478261,290.0,69.4,1.34383204454,0.8763101725838236,1.14054249337,0.8492208639696521,1.25241531321,0.8551249905706999,True
NM_001128096,Atp13a3,probable cation-transporting ATPase 13A3 isoform 1,2.149319425769033,0.0334032840485012,1.10613690623473,-0.526498205479,Not_candidate,73,52.0,36.0,3.0,2.2054794520547945,607.0,164.3090909090909,605.0,172.78846153846155,780.0,173.7962962962963,1.32088834315,0.8684487188291272,1.32336929708,0.8964184615997308,1.30900505057,0.8780327379122963,True
NM_011992,Rcn2,reticulocalbin-2 precursor,1.6551553564771602,0.103810706856211,1.10361830877088,-0.417046497115,Not_candidate,15,8.0,2.0,3.0,1.6666666666666667,273.0,103.8,183.0,76.54545454545455,185.0,86.33333333333333,0.979261592183,0.8810909990992,1.17562864206,0.9260462937658183,0.99739541007,0.7692675004601112,True
NM_198295,Tmx3,protein disulfide-isomerase TMX3 precursor,2.6238093899831068,0.0132015540593999,1.1024920416793,-0.611162563038,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_146094,Fads1,fatty acid desaturase 1,1.1248613654510233,0.298791157314589,1.09853242759813,-0.454959256217,Not_candidate,15,11.0,8.0,3.0,2.2666666666666666,224.0,85.0,163.0,83.0,584.0,115.78571428571429,1.24674196179,0.8660219641833,1.20982568899,0.9251124968788,1.34602792946,0.9107447197147144,True
NM_173874,Clcn3,H(+)/Cl(-) exchange transporter 3 isoform e,1.5451336363353967,0.13764066225183,1.09218991810054,-0.0898816535539,Not_candidate,34,27.0,14.0,3.0,2.2058823529411766,574.0,87.41666666666667,608.0,93.37037037037037,658.0,109.95833333333333,1.38979183648,0.9238401183623334,1.26818908708,0.8248760006037777,1.2863112992,0.8054771355832083,True
NM_019961,Pex3,peroxisomal biogenesis factor 3 isoform 1,-0.4910785373015474,0.999999999990223,1.08779363465935,-0.309857541296,Not_candidate,3,1.0,0.0,2.0,1.3333333333333333,,,27.0,21.666666666666668,40.0,40.0,,,0.956608498102,0.8538522480286667,0.835794095513,0.835794095513,True
NM_145925,Pttg1ip,pituitary tumor-transforming gene 1 protein-interacting protein precursor,0.45348425303251866,0.714251349978202,1.08499235867636,0.164552370443,Not_candidate,12,8.0,7.0,3.0,2.25,132.0,83.11111111111111,198.0,79.8,123.0,74.5,1.37650776179,0.9368463795383334,1.17337656853,0.8833570226709,1.28323041884,0.8423605600545,True
NM_144908,Galnt11,polypeptide N-acetylgalactosaminyltransferase 11,0.41459265849092936,0.747768641781455,1.08450949978612,0.070599131054,Not_candidate,7,5.0,2.0,3.0,2.0,85.0,42.4,202.0,75.0,172.0,70.0,1.04872408589,0.8559954304724,1.03972077084,0.8982540507932001,1.20254886412,0.8096953639465,True
NM_201358,Lyrm4,LYR motif-containing protein 4,-0.47364794892637896,0.999999999990223,1.08221715349018,-0.233343658687,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_026430,Uxs1,UDP-glucuronic acid decarboxylase 1,0.6897630893559737,0.553296392975411,1.07398750366511,-0.693794333233,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_025859,Arl1,ADP-ribosylation factor-like protein 1,-0.46207629113602566,0.999999999990223,1.07084217214312,-0.432326122888,Not_candidate,9,4.0,2.0,3.0,1.6666666666666667,75.0,44.25,82.0,57.333333333333336,69.0,54.0,1.09632011442,0.97997863778375,1.03781248722,0.9315838781298335,1.06199642084,0.884633386008,True
NM_028072,Sulf2,extracellular sulfatase Sulf-2 precursor,0.3870827135422174,0.763650433648818,1.05018027979691,0.377106293715,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_026210,Fam18b,protein FAM18B1,1.9849904420917166,0.0450799450564029,1.04629294715167,-0.448330620785,A_and_B_overlap,12,9.0,4.0,3.0,2.0833333333333335,846.0,168.88888888888889,909.0,189.5,1253.0,264.5,1.02965301406,0.8488919225157778,0.901133050341,0.706423675293875,0.963225679846,0.766381118283875,True
NM_008604,Mme,neprilysin,0.9169235855458764,0.413193179473803,1.04530094108865,0.120051041948,Not_candidate,14,8.0,4.0,3.0,1.8571428571428572,59.0,28.1,113.0,63.285714285714285,72.0,33.44444444444444,1.02965301406,0.9280168943621,1.08255546129,0.8245562899737143,1.07173009411,0.8078953221409999,True
NM_139061,Vps54,vacuolar protein sorting-associated protein 54,1.3917444835176198,0.186355084321422,1.04390266824843,0.0987720398894,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_139272,Galnt2,polypeptide N-acetylgalactosaminyltransferase 2 precursor,0.3012355287702437,0.828645133137149,1.03659848170383,0.566081452177,Not_candidate,10,8.0,3.0,3.0,2.1,140.0,65.85714285714286,81.0,39.666666666666664,150.0,69.875,1.04375703633,0.8962969761965713,1.0027399544,0.8336163008785,1.01575759711,0.796025412719625,True
NM_019953,Cnpy2,protein canopy homolog 2 precursor,0.9137603963891813,0.411841888093629,1.03511409108301,-0.502196229813,Not_candidate,10,7.0,4.0,3.0,2.1,416.0,146.77777777777777,456.0,204.8,601.0,192.57142857142858,1.29256902475,0.973153063775,1.09576010111,0.9524989084126,1.11102717191,0.8074547286345715,True
NM_010515,Igf2r,cation-independent mannose-6-phosphate receptor,1.6951712987195933,0.0962762353501154,1.03423956320227,-0.358895946126,Not_candidate,79,52.0,28.0,3.0,2.0126582278481013,530.0,107.91228070175438,597.0,118.7843137254902,447.0,109.0,1.40774054519,0.9196036866092456,1.31464048816,0.9101774069186078,1.34528934929,0.8694748908349804,True
NM_008983,Ptprk,receptor-type tyrosine-protein phosphatase kappa precursor,1.4443425570008568,0.169948577619428,1.03342108592143,0.0236588735219,Not_candidate,31,25.0,10.0,3.0,2.129032258064516,186.0,60.81818181818182,307.0,68.04545454545455,283.0,76.5,1.31767865603,0.8646059241442273,1.0955795768,0.8733789420632273,1.0155364728,0.7346966972380454,True
NM_028060,Slc35f2,solute carrier family 35 member F2,1.6165254769868234,0.113700811548264,1.02710898054903,-0.0800803076348,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_009579,Slc30a1,zinc transporter 1,2.7248129340424767,0.0110307772590705,1.01783027454558,-0.359405414974,A_and_B_overlap,0,,,,,,,,,,,,,,,,,False
NM_017367,Ccni,cyclin-I,1.46303469932916,0.163796807737501,1.01760726858436,-0.337232128784,Not_candidate,8,6.0,6.0,3.0,2.5,1941.0,392.8333333333333,2102.0,358.57142857142856,2634.0,437.14285714285717,1.47968293289,0.9221276503693333,1.27037403378,1.0037115968931427,1.28796118324,0.9128994153347143,True
NM_010560,Il6st,interleukin-6 receptor subunit beta precursor,1.9505052711826034,0.049403262930768,1.01668518314567,-0.145643295613,A_and_B_overlap,45,24.0,12.0,3.0,1.8,1394.0,126.16666666666667,1958.0,149.1304347826087,1560.0,128.39285714285714,1.24841065196,0.8293858300599,1.38010875716,0.8811635996742173,1.3208524865,0.8592347661348214,True
NM_001033242,Cln5,ceroid-lipofuscinosis neuronal protein 5 homolog precursor,0.9997409443499473,0.360396345542022,1.01642048782978,-0.144074274541,Not_candidate,12,8.0,7.0,3.0,2.25,164.0,81.55555555555556,129.0,67.33333333333333,136.0,81.22222222222223,1.27069598586,0.9590300062700001,1.06085694716,0.7739175322055556,1.09720626103,0.9230840624717778,True
NM_008514,Lrp6,low-density lipoprotein receptor-related protein 6 precursor,2.385227853251077,0.0208084025750865,1.01432058972332,0.114511410162,A_and_B_overlap,68,46.0,25.0,3.0,2.0441176470588234,967.0,122.88636363636364,1215.0,136.47619047619048,969.0,124.62264150943396,1.4541074049,0.9391359082732954,1.37710248344,0.8966901106216904,1.33564910207,0.8706661934788302,True
NM_027439,Atp6ap2,renin receptor precursor,2.141232611142737,0.0330867817666297,1.01336926755209,-0.00532873903085,A_and_B_overlap,20,15.0,9.0,3.0,2.2,218.0,84.53333333333333,193.0,98.0,227.0,105.14285714285714,1.19161942623,0.8168205634247333,1.26348318259,0.8480989315376667,1.21059492288,0.8353589429077142,True
NM_175628,A2m,alpha-2-macroglobulin-P precursor,1.1474543237102133,0.284847011126417,1.00281502627793,1.08066686466,Not_candidate,28,16.0,6.0,3.0,1.7857142857142858,165.0,47.05263157894737,152.0,41.111111111111114,223.0,59.69230769230769,1.17375707659,0.892695595793579,1.08522804007,0.8562051579523334,1.30642566579,0.9103864616579231,True
NM_146034,Ctage5,cutaneous T-cell lymphoma-associated antigen 5 homolog isoform 1,1.5087231424777967,0.146569294948332,0.997221522614885,-0.301176214909,Not_candidate,30,18.0,6.0,3.0,1.8,204.0,59.666666666666664,328.0,71.44444444444444,208.0,62.05555555555556,1.09369162651,0.8098403747099445,1.22586191716,0.9004822860896111,1.34666972071,0.8867029043781112,True
NM_026404,Slc35a4,probable UDP-sugar transporter protein SLC35A4,-2.527739223638637,0.999999999990223,0.996453323120924,0.123438475422,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_028523,Dcbld2,"discoidin, CUB and LCCL domain-containing protein 2 precursor",1.3291181686997267,0.206536261563811,0.992498018565458,0.0456489622921,Not_candidate,27,22.0,11.0,3.0,2.2222222222222223,180.0,55.47826086956522,248.0,68.0,191.0,55.333333333333336,1.38479231074,0.909408938224913,1.27302833659,0.9150439871541876,1.1902760397,0.8629815899641906,True
NM_026129,Erp29,endoplasmic reticulum resident protein 29 precursor,-0.3775301821576191,0.999999999990223,0.989538114336784,-0.215137143383,Not_candidate,18,9.0,3.0,3.0,1.6666666666666667,325.0,119.5,224.0,78.6923076923077,322.0,120.14285714285714,1.14789827243,0.852056735214,1.25665739783,0.9482785918768462,1.1722634531,1.0279512144914285,True
NM_010330,Emb,embigin precursor,1.5512245692295934,0.134838102252484,0.9888410185688,-0.654822175399,Not_candidate,20,16.0,10.0,3.0,2.3,510.0,123.76470588235294,791.0,142.14285714285714,543.0,114.66666666666667,1.30714975401,0.8846952046107647,1.21355103905,0.8842141440117857,1.19300403138,0.8705691620971334,True
NM_145537,Edem2,"ER degradation enhancer, mannosidase alpha-like 2 precursor",0.5076344940639476,0.681079404669167,0.984506004490236,-0.105837704765,Not_candidate,10,6.0,3.0,3.0,1.9,124.0,68.33333333333333,136.0,69.42857142857143,93.0,60.833333333333336,1.34562278009,1.0324790150806666,1.24733330107,0.9178615109685715,1.13194289781,0.8869582578596665,True
NM_029570,Atp11b,"ATPase, class VI, type 11B",1.7446018831501433,0.0852972750333297,0.983333328826577,-0.136689994223,Not_candidate,42,28.0,17.0,3.0,2.0714285714285716,487.0,101.6896551724138,505.0,116.3103448275862,565.0,120.75862068965517,1.12909408088,0.8710076622335173,1.18613968094,0.8484859552557241,1.22788570416,0.8458473267940344,True
NM_010578,Itgb1,integrin beta-1 precursor,2.078013483018943,0.0386559922092962,0.979444222912698,-0.239489411647,A_and_B_overlap,42,31.0,13.0,3.0,2.0476190476190474,454.0,102.10714285714286,494.0,118.8,430.0,116.75,1.16484253707,0.9156154119995357,1.07338362034,0.8057704875037001,1.23764702782,0.8455126681041428,True
NM_025359,Tspan13,tetraspanin-13,0.8282525825346646,0.456457397477543,0.978674532532726,-0.222940251831,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_001161413,Slc3a2,4F2 cell-surface antigen heavy chain isoform a,0.8194856947801344,0.47071195724126,0.975784456438448,-0.595070350013,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_025523,Ndufc1,"NADH dehydrogenase [ubiquinone] 1 subunit C1, mitochondrial precursor",0.542220066716845,0.645132960130991,0.973125851880124,-0.409600707447,Not_candidate,2,2.0,1.0,3.0,2.5,151.0,151.0,229.0,143.0,234.0,142.5,0.898932034287,0.898932034287,0.979949393415,0.848795915081,1.10706797766,0.958039107533,True
NM_030254,Tusc3,tumor suppressor candidate 3 precursor,1.26566940369447,0.227811894637342,0.972415579400288,0.079290783541,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_145426,Mfap3,microfibril-associated glycoprotein 3 precursor,0.957864001202247,0.386061296913906,0.968049988410789,0.0329788423529,Not_candidate,21,16.0,8.0,3.0,2.142857142857143,395.0,81.46666666666667,584.0,81.85714285714286,522.0,79.4375,1.09644959894,0.8806334796636001,1.11243883758,0.8564289174390715,1.08219553004,0.84799567847825,True
NM_198710,Sypl,synaptophysin-like protein 1 isoform 2,1.2675048036668166,0.227544680343335,0.966212229685931,-0.147354058263,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_025813,Mfsd1,major facilitator superfamily domain-containing,2.51159743815334,0.0158550143098869,0.961315607317394,-0.443285782833,A_and_B_overlap,25,18.0,11.0,3.0,2.16,897.0,197.8,830.0,227.5,794.0,248.4375,1.38725349531,0.9661381192684999,1.2569974855,0.924425839991889,1.27392548594,0.8675105030721875,True
NM_012060,Bcap31,B-cell receptor-associated protein 31,0.6619739916424919,0.570234187348195,0.96109866957663,-0.570837827821,Not_candidate,9,8.0,4.0,3.0,2.3333333333333335,187.0,90.0,176.0,79.71428571428571,278.0,149.33333333333334,1.3051993857,0.792906548846375,1.25388089433,0.9806251305368571,1.1921508829,0.9520929046038332,True
NM_013649,Ryk,tyrosine-protein kinase RYK isoform 1,0.16649422576173362,0.923409310764658,0.951432898113004,-0.0225947126781,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_007469,Apoc1,apolipoprotein C-I precursor,-0.7791128530078844,0.999999999990223,0.94962436228029,-0.294026177744,Not_candidate,1,0.0,0.0,1.0,1.0,16.0,16.0,,,,,1.04335342694,1.04335342694,,,,,True
NM_181391,Chchd7,coiled-coil-helix-coiled-coil-helix,0.07757056170155206,0.981605382236522,0.94772593862265,-0.307267710369,Not_candidate,4,3.0,2.0,3.0,2.25,75.0,55.666666666666664,115.0,81.33333333333333,119.0,60.0,0.990835386444,0.760325782422,1.11896886688,0.9714814159426667,1.12868391341,0.9594935441289999,True
NM_011405,Slc7a7,Y+L amino acid transporter 1,0.13125535177225886,0.947730181187867,0.946981909996888,-0.913370454929,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_028065,Cnpy3,protein canopy homolog 3 precursor,0.8692531533877063,0.440835733774451,0.939299207053458,0.0749870012281,Not_candidate,7,6.0,4.0,3.0,2.4285714285714284,262.0,137.0,277.0,161.6,249.0,141.16666666666666,1.42288580447,0.9805940868131667,1.11675171347,0.9951730432868,1.21523176932,0.889678002233,True
NM_001083882,1600012H06Rik,UPF0669 protein C6orf120 homolog precursor,0.4447656128338427,0.721569198797704,0.938285915465929,-0.264567801844,Not_candidate,8,4.0,1.0,3.0,1.625,56.0,42.75,53.0,38.5,83.0,44.4,0.875265353346,0.7810012012524999,1.02505761376,0.8571165695475,0.997271523182,0.8359090471658,True
NM_026400,Dnajb11,dnaJ homolog subfamily B member 11 precursor,2.70613070077,0.0121555338250289,0.938011787360047,-0.409101362056,A_and_B_overlap,11,8.0,5.0,3.0,2.1818181818181817,2121.0,364.875,2018.0,402.14285714285717,1557.0,270.6666666666667,1.34508616793,0.945932297906375,1.3738566002,0.9184795751688571,1.30921795979,1.0084202018504445,True
NM_025823,Pcyox1,prenylcysteine oxidase precursor,0.948174924225689,0.38752454323091,0.937542450797372,-0.319964741377,Not_candidate,27,16.0,7.0,3.0,1.8518518518518519,73.0,32.529411764705884,70.0,34.8235294117647,45.0,24.375,1.16851840574,0.9234561430302354,1.07173009411,0.8311236389668235,1.35471956742,0.877261399257,True
NM_024207,Derl1,derlin-1,0.7238968320832617,0.534421419166181,0.929223146940322,-0.265124913865,Not_candidate,13,11.0,5.0,3.0,2.230769230769231,156.0,66.0,130.0,64.77777777777777,166.0,76.9,1.43788971939,0.9419275207022,1.45808739849,1.0373007353686665,1.3408490872,0.9933299285717,True
NM_021610,Gpa33,cell surface A33 antigen precursor,0.868280568029114,0.440835638912399,0.928297200023208,0.336434718328,Not_candidate,13,9.0,6.0,3.0,2.1538461538461537,158.0,78.0,185.0,81.375,177.0,89.8,1.33191137342,0.9722192747245,1.18100695316,0.862293927536375,1.22537449598,0.8148318806525999,True
NM_011197,Ptgfrn,prostaglandin F2 receptor negative regulator precursor,1.7584922845437465,0.0839588562445065,0.923948886199291,0.858137179978,Not_candidate,33,21.0,17.0,3.0,2.1515151515151514,1028.0,128.56,866.0,122.22727272727273,1294.0,141.41666666666666,1.22814003416,0.86448522388684,1.31421919301,0.8921874805525909,1.21471501928,0.7673489903805417,True
NM_001048250,2810008M24Rik,UPF0542 protein C5orf43 homolog,-0.06490327198673564,0.999999999990223,0.920047114199554,-0.564203103915,Not_candidate,6,4.0,0.0,2.0,1.6666666666666667,58.0,35.333333333333336,99.0,57.0,150.0,91.25,0.882310924515,0.7341825275393333,0.977728816738,0.9223685183739999,0.808326595913,0.7029710099387501,True
NM_010634,Fabp5,"fatty acid-binding protein, epidermal",0.9591867403292019,0.382407336893049,0.918866677764409,-1.08321158312,Not_candidate,8,6.0,2.0,3.0,2.0,100.0,67.2,162.0,83.33333333333333,124.0,79.2,1.01050887086,0.8826639711491999,1.12166381618,0.8753788539235,0.862071478287,0.6561968244316001,True
NM_026911,Spcs1,signal peptidase complex subunit 1,-0.20157873148577785,0.999999999990223,0.916250154750192,0.0351885261703,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_030018,Tmem50b,transmembrane protein 50B,0.35192198667417457,0.781385218076639,0.914935225383797,-0.231422761829,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_146035,Mgat2,"alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase",0.4479950335546627,0.718086196752275,0.912845905956672,0.0317516177556,Not_candidate,5,3.0,3.0,3.0,2.2,113.0,54.75,95.0,58.666666666666664,123.0,54.0,1.36552129658,0.97269576524575,1.35635931228,0.951135512804,1.09669266331,0.88768132835475,True
NM_011508,Eif1,eukaryotic translation initiation factor 1,-1.45440642128235,0.999999999990223,0.910212294455759,-0.0792089790994,Not_candidate,15,10.0,5.0,3.0,2.0,1348.0,235.5,1218.0,216.45454545454547,1382.0,270.77777777777777,1.20751532504,0.8846213502683999,1.11999035565,0.8563133844197272,1.08700044695,0.8293845248544445,True
NM_153592,Erlin2,erlin-2,1.23940989546749,0.242021963716793,0.908500292368109,-0.428166834546,Not_candidate,27,19.0,11.0,3.0,2.111111111111111,248.0,62.65,305.0,65.33333333333333,338.0,65.6842105263158,1.40844312808,0.8715169599931499,1.2280054101,0.8462050204432222,1.47751175101,0.9281431956166316,True
NM_028121,Adpgk,ADP-dependent glucokinase precursor,-0.7174809515096233,0.999999999990223,0.903438109382808,-0.342324187638,Not_candidate,10,8.0,5.0,3.0,2.3,84.0,50.333333333333336,69.0,36.333333333333336,43.0,28.75,1.27081279921,0.9389308015923333,1.04069843792,0.7558314597766667,1.01657616697,0.787665715562375,True
NM_009642,Agtrap,type-1 angiotensin II receptor-associated protein,-0.5428776524919193,0.999999999990223,0.90043880944754,0.525313313025,Not_candidate,12,7.0,3.0,3.0,1.8333333333333333,119.0,40.714285714285715,104.0,40.875,100.0,48.42857142857143,1.0725452337,0.8581037045998572,1.0362176926,0.974065669950875,1.03619878482,0.7100099855281429,True
NM_134086,Slc38a1,sodium-coupled neutral amino acid transporter 1,1.4968396933401233,0.149089697801469,0.899818024479702,-0.181992998715,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_016898,Cd164,sialomucin core protein 24,1.8321235435678966,0.0702211598729148,0.895230572275671,-0.208749636144,Not_candidate,25,18.0,12.0,3.0,2.2,1033.0,193.8235294117647,1092.0,173.55,1525.0,219.0,1.31512603886,0.8576327237598235,1.09530337761,0.8345128216894,1.07835466793,0.8230445456637778,True
NM_001168470,Tmem93,transmembrane protein 93,0.02617856403347547,0.999999999990223,0.891920904823875,-0.453295281576,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_001114328,Ccpg1,cell cycle progression protein 1 isoform 1,1.6649726840881935,0.102501576662761,0.890787623905045,0.0543646637454,Not_candidate,18,11.0,7.0,3.0,2.0,128.0,64.3076923076923,123.0,65.41666666666667,271.0,78.0,1.05657580441,0.8815550104093077,1.17243184003,0.9158315816242499,1.14290893465,0.8763619617563637,True
NM_009201,Slc1a5,neutral amino acid transporter B(0),-0.4100271560804883,0.999999999990223,0.889952865517715,-0.356370998795,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_013825,Ly75,lymphocyte antigen 75 precursor,1.2315305323246133,0.243604927982403,0.88925070294798,0.436504634876,Not_candidate,53,35.0,22.0,3.0,2.0754716981132075,927.0,114.775,925.0,122.11764705882354,778.0,119.66666666666667,1.3604795135,0.9373693743331749,1.25663790675,0.8959038549942941,1.26072138339,0.9100116780433889,True
NM_027652,Ept1,ethanolaminephosphotransferase 1,1.2989490940016701,0.216243678843766,0.888093799183003,-0.55205904185,Not_candidate,38,22.0,13.0,3.0,1.9210526315789473,514.0,83.95652173913044,388.0,73.34615384615384,384.0,71.16666666666667,1.15410279854,0.9089293987121304,1.21657531188,0.8565843149474616,1.08598728049,0.8333964986149166,True
NM_007763,Crip1,cysteine-rich protein 1,-1.7556368452003943,0.999999999990223,0.883440000764459,0.601599439235,Not_candidate,1,0.0,0.0,1.0,1.0,11.0,11.0,,,,,0.916464885539,0.916464885539,,,,,True
NM_177730,Impad1,inositol monophosphatase 3,2.428916710732517,0.0187166007138983,0.879575752796493,-0.25925627764,A_and_B_overlap,25,20.0,9.0,3.0,2.16,429.0,97.5,440.0,95.0,471.0,120.46666666666667,1.30629984543,0.8862887085517,1.34074115488,0.9179874489562104,1.26744234666,0.7479790027472001,True
NM_080556,Tm9sf2,transmembrane 9 superfamily member 2 precursor,1.4068676675883165,0.180442069628391,0.878757796184242,-0.0950702712307,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_010493,Icam1,intercellular adhesion molecule 1 precursor,0.11878038144734981,0.958218962190455,0.878587089804504,-0.114314362337,Not_candidate,21,13.0,7.0,3.0,1.9523809523809523,155.0,55.588235294117645,143.0,48.93333333333333,186.0,81.11111111111111,1.11721349107,0.8918128400037059,0.995971372123,0.7822337589418666,1.26259303365,0.8450318974850001,True
NM_133728,Asnsd1,asparagine synthetase domain-containing protein,0.1744049931829509,0.917957467281191,0.877692753975996,-0.698992534163,Not_candidate,26,19.0,11.0,3.0,2.1538461538461537,273.0,90.75,276.0,93.57894736842105,375.0,132.64705882352942,1.28992999414,0.8758068191801,1.27975915949,0.9702944680542105,1.21182116934,0.8609708491925294,True
NM_019683,Ankrd49,ankyrin repeat domain-containing protein 49,-0.6649700960987573,0.999999999990223,0.87444310209062,-0.606062868095,Not_candidate,7,5.0,0.0,2.0,1.7142857142857142,36.0,22.666666666666668,29.0,24.0,42.0,24.666666666666668,1.01153108908,0.8294338542511667,1.01583217471,0.8682540578943333,0.990100074728,0.8171091790206667,True
NM_138667,Tab2,TGF-beta-activated kinase 1 and MAP3K7-binding,0.6423539162725936,0.578915800497174,0.874205772087546,-0.135223666638,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_026219,Uqcrb,cytochrome b-c1 complex subunit 7,-0.8339211039589668,0.999999999990223,0.872565889544104,-0.138622268593,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178794,Zrsr2,U2 small nuclear ribonucleoprotein auxiliary factor 35 kDa subunit-related protein 2 isoform 2,0.08498900353714577,0.977929021054346,0.872103525868391,-0.577384362813,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_022721,Fzd5,frizzled-5 precursor,1.3359102325147099,0.203056691169599,0.870269197632221,0.368176580876,Not_candidate,53,38.0,23.0,3.0,2.150943396226415,1184.0,164.5142857142857,1579.0,168.75,1574.0,155.1860465116279,1.4564437879,0.8799850578861429,1.27852122919,0.7979642813247777,1.3243912219,0.8435562192328604,True
NM_025661,Ormdl3,ORM1-like protein 3,1.1539256524704233,0.280776056644564,0.869465289395401,0.131954438472,Not_candidate,10,7.0,4.0,3.0,2.1,137.0,62.142857142857146,119.0,63.0,170.0,62.75,1.09711289473,0.9172719611069999,1.02392879964,0.8577433354153333,1.15136094015,0.904564109823375,True
NM_008720,Npc1,Niemann-Pick C1 protein precursor,1.5215323276926769,0.143791253522609,0.867528599457555,0.291163964638,Not_candidate,37,24.0,12.0,3.0,1.972972972972973,857.0,110.65517241379311,1077.0,149.36363636363637,923.0,151.5909090909091,1.25290577042,0.8784518019637241,1.30752809314,0.8611206765297272,1.21316529777,0.8400270391590454,True
NM_021495,Pvrl3,poliovirus receptor-related protein 3 isoform alpha,2.8822204004836833,0.0088254574246908,0.867099929565111,-0.323691220379,A_and_B_overlap,17,10.0,3.0,3.0,1.7647058823529411,1664.0,237.33333333333334,1644.0,250.7,1377.0,297.625,1.34767808471,0.9215226229970833,1.36475486749,1.0098378242133,1.23733519822,0.895561042970625,True
NM_020585,Golga7,Golgin subfamily A member 7,-1.1479151542139563,0.999999999990223,0.866524937154257,0.282819886398,Not_candidate,6,2.0,1.0,3.0,1.5,153.0,96.5,207.0,148.0,208.0,77.8,0.98813271275,0.8484103704845001,0.838261163449,0.6904279931970001,1.0695416914,0.8945939067004,True
NM_021436,Tmeff1,tomoregulin-1 precursor,1.7160959118492232,0.0912792397047667,0.865932182230835,0.236229047084,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_029478,Tmem49,vacuole membrane protein 1,2.0395155783083303,0.0406646582121484,0.864792549158629,-0.44343512804,A_and_B_overlap,0,,,,,,,,,,,,,,,,,False
NM_009984,Ctsl,cathepsin L1 preproprotein,0.46465090068799636,0.70657224168229,0.861645721553656,-0.479026350703,Not_candidate,12,10.0,8.0,3.0,2.5,710.0,259.8,661.0,235.2,581.0,232.8,1.20489670269,0.9814295662821,1.29997686272,0.9571771923028001,1.14277082415,0.9601948397113,True
