Accession,Gene Symbol,Description,candidate_group,high_confidence,Ribosome density change (log2),RNA-seq mRNA change upon Lin28a KD (log2),mean_CLIP_enrichment,CLIP-seq FDR,total_binding_site_count,binding_site_count,dominant_binding_region,5UTR_site_count,CDS_site_count,3UTR_site_count,is_ER_or_protein_folding,is_membrane_or_transmembrane,is_secretory_or_extracellular,is_Golgi_or_trafficking,is_lysosome_or_endosome,is_receptor_or_signaling,is_transporter_or_channel,is_adhesion_or_ECM,is_other_or_unclear,is_adhesion_or_ECM,ER_membrane_core,ER_membrane_broad
NM_021436,Tmeff1,tomoregulin-1 precursor,Not_candidate,False,0.865932182230835,0.236229047084,1.7160959118492232,0.0912792397047667,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_029478,Tmem49,vacuole membrane protein 1,A_and_B_overlap,True,0.864792549158629,-0.44343512804,2.0395155783083303,0.0406646582121484,0,0,none,0,0,0,False,True,False,False,False,False,False,False,False,False,True,True
NM_009984,Ctsl,cathepsin L1 preproprotein,Not_candidate,False,0.861645721553656,-0.479026350703,0.4646509006879963,0.70657224168229,12,12,CDS,2,8,2,False,False,False,False,False,False,False,False,True,False,False,False
NM_009735,B2m,beta-2-microglobulin precursor,Not_candidate,False,0.861409722365208,-0.539601294592,-0.3014653676633991,0.999999999990223,2,2,tie,0,1,1,False,False,False,False,False,False,False,False,True,False,False,False
NM_011626,Tmem165,transmembrane protein 165 precursor,Not_candidate,False,0.860782241236498,-0.347552548713,1.32092657644404,0.206724370704016,0,0,none,0,0,0,False,True,False,False,False,False,False,False,False,False,True,True
NM_007395,Acvr1b,activin receptor type-1B precursor,Not_candidate,False,0.85691922357329,0.047695833071,1.4097435766487365,0.18042737560045,11,11,CDS,0,6,5,False,False,False,False,False,True,False,False,False,False,False,False
NM_010684,Lamp1,lysosome-associated membrane glycoprotein 1,Not_candidate,False,0.854712881198602,0.040279660533,0.9292394501379356,0.406219957631924,21,21,CDS,0,13,8,False,True,True,False,True,False,False,False,False,False,True,True
NM_011631,Hsp90b1,endoplasmin precursor,A_and_B_overlap,True,0.853481236367716,-0.310939842423,2.2642776524564696,0.0251809901234001,36,36,CDS,1,32,3,False,False,False,False,False,False,False,False,True,False,False,False
NM_175507,Tmem20,solute carrier family 35 member G1,Not_candidate,False,0.853352898514334,0.0115037549585,1.2823952857895,0.22255743224004,0,0,none,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True
NM_001033474,Atxn7l3b,putative ataxin-7-like protein 3B,Not_candidate,False,0.84813784143679,-0.187572707175,-0.2471897644870306,0.999999999990223,4,4,3UTR,0,0,4,False,False,False,False,False,False,False,False,True,False,False,False
NM_013814,Galnt1,polypeptide N-acetylgalactosaminyltransferase 1,Not_candidate,False,0.845997239042958,0.304529117321,1.63814532309613,0.107154278458488,23,23,CDS,1,14,8,False,False,False,False,False,False,False,False,True,False,False,False
NM_025559,1810046J19Rik,protein C17orf37 homolog,Not_candidate,False,0.845251149256389,-0.375629840057,-1.49448474679559,0.999999999990223,5,5,3UTR,0,2,3,False,False,False,False,False,False,False,False,True,False,False,False
NM_026417,Yipf4,protein YIPF4,A_and_B_overlap,True,0.844764851595955,-0.0375398578956,2.565631953527513,0.0143695777631491,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_030013,Cyp20a1,cytochrome P450 20A1,Not_candidate,False,0.843819761899839,-0.457378504418,1.6058534386298131,0.117726836859324,13,13,CDS,1,12,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_010094,Lefty1,left-right determination factor 1 precursor,Not_candidate,False,0.841723183783465,-0.831405598115,-1.3668774546383766,0.999999999990223,9,9,3UTR,0,3,6,False,False,False,False,False,False,False,False,True,False,False,False
NM_177389,Mia3,melanoma inhibitory activity protein 3 precursor,A_and_B_overlap,True,0.840634456841238,-0.104672317782,2.18623802188695,0.0296620069560154,51,51,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_016689,Aqp3,aquaporin-3,Not_candidate,False,0.839892928950289,1.33897407931,-1.0531278468276373,0.999999999990223,4,4,3UTR,0,1,3,False,False,False,False,False,False,False,False,True,False,False,False
NM_027400,Lman1,protein ERGIC-53 precursor,Not_candidate,False,0.838981814087961,-0.173574219116,1.37576314177728,0.189889077660287,39,39,3UTR,0,19,20,False,False,False,True,False,False,False,False,False,False,True,True
NM_053262,Hsd17b11,estradiol 17-beta-dehydrogenase 11,A_and_B_overlap,True,0.838506966340229,-0.207879617573,2.177878518398277,0.0309928958332411,7,7,CDS,0,4,3,False,False,False,False,False,False,False,False,True,False,False,False
NM_028873,Dnajc14,dnaJ homolog subfamily C member 14,Not_candidate,False,0.838424342282061,-0.152754344302,0.809614679327867,0.473221377216243,12,12,CDS,0,10,2,True,False,False,False,False,False,False,False,False,False,True,True
NM_026775,Tmed10,transmembrane emp24 domain-containing protein 10 precursor,Not_candidate,False,0.838297786682457,-0.189132290083,1.3495999658675937,0.198719204926177,0,0,none,0,0,0,False,True,False,False,False,False,False,False,False,False,True,True
NM_011562,Tdgf1,teratocarcinoma-derived growth factor precursor,Not_candidate,False,0.83747845038239,0.107714060158,0.8030491104079434,0.48262451200394,0,0,none,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False
NM_028173,Tram1,translocating chain-associated membrane protein 1,Not_candidate,False,0.835654009620917,-0.276129595177,1.0065614935588092,0.360992890038161,0,0,none,0,0,0,False,True,False,False,False,False,False,False,False,False,True,True
NM_011828,Hs2st1,heparan sulfate 2-O-sulfotransferase 1,Not_candidate,False,0.835447113100287,-0.28689408998,0.980681469406745,0.370036889455205,22,22,3UTR,0,8,14,False,False,False,False,False,False,False,False,True,False,False,False
NM_178760,Gpr107,protein GPR107 precursor,Not_candidate,False,0.834740104730419,0.242358285138,0.5939641255722866,0.611707565705373,15,15,CDS,0,9,6,False,False,False,False,False,False,False,False,True,False,False,False
NM_009143,Sdf2,stromal cell-derived factor 2 precursor,Not_candidate,False,0.832721796990671,0.0927069859724,-0.9258233607318034,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_001110242,1810043H04Rik,uncharacterized protein C17orf89 homolog,Not_candidate,False,0.829885529947642,-0.390258974208,1.0904381733498427,0.314235922279744,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_011404,Slc7a5,large neutral amino acids transporter small subunit 1,Not_candidate,False,0.828954214818884,-0.367654951248,0.1627933363190598,0.924144383375451,0,0,none,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True
NM_133706,Tmem97,transmembrane protein 97,Not_candidate,False,0.828778431374487,-0.0792946771762,0.5012775242579673,0.68291360011821,0,0,none,0,0,0,False,True,False,False,False,False,False,False,False,False,True,True
NM_019564,Htra1,serine protease HTRA1 precursor,Not_candidate,False,0.827428828735846,0.0308358547306,0.1900585666055031,0.907460249071875,4,4,CDS,0,3,1,False,False,False,False,False,False,False,False,True,False,False,False
NM_001166553,Rnf145,RING finger protein 145 isoform 2,Not_candidate,False,0.826453387510937,0.100220564841,-0.1499745556514583,0.999999999990223,5,5,CDS,0,5,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_028766,Tmem43,transmembrane protein 43,Not_candidate,False,0.823675951115264,0.128663820292,0.4570085814099926,0.709973968356268,0,0,none,0,0,0,False,True,False,False,False,False,False,False,False,False,True,True
NM_009615,Adam17,disintegrin and metalloproteinase domain-containing protein 17 precursor,Not_candidate,False,0.82367238042022,-0.192042670649,1.80240476096939,0.0741918777066581,31,31,CDS,0,22,9,False,False,False,False,False,True,False,True,False,True,False,False
NM_011341,Sdf4,45 kDa calcium-binding protein precursor,Not_candidate,False,0.821082538512282,0.0639068894955,1.2050852445299534,0.258184945405714,0,0,none,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True
NM_008908,Ppic,peptidyl-prolyl cis-trans isomerase C precursor,Not_candidate,False,0.820701551779822,0.183881445197,1.51446978985694,0.140086409384533,6,6,CDS,0,4,2,False,False,False,False,False,False,False,False,True,False,False,False
NM_011401,Slc2a3,"solute carrier family 2, facilitated glucose transporter member 3",Not_candidate,False,0.815054854265333,0.434138282592,0.9218586556225709,0.411244835363383,0,0,none,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True
NM_011030,P4ha1,prolyl 4-hydroxylase subunit alpha-1 precursor,Not_candidate,False,0.814367244434033,0.288859128823,1.2467555042138334,0.240675769513083,15,15,CDS,1,11,3,False,False,False,False,False,False,False,False,True,False,False,False
NM_053163,Mrpl36,"39S ribosomal protein L36, mitochondrial precursor",Not_candidate,False,0.800288147675932,-0.420738922578,-1.0469702625000634,0.999999999990223,1,1,3UTR,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
NM_001146161,Slc11a2,natural resistance-associated macrophage protein 2 isoform 1,Not_candidate,False,0.797858978847342,0.0527960005759,0.4471646530247476,0.713234344226118,0,0,none,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True
NM_030201,Hspa13,heat shock 70 kDa protein 13 precursor,A_and_B_overlap,True,0.79706981610956,-0.184931046847,2.1092064055227837,0.034870598363006,18,18,CDS,0,11,7,True,False,False,False,False,False,False,False,False,False,True,True
NM_016697,Gpc3,glypican-3 precursor,Not_candidate,False,0.797016008900338,-0.196914897345,0.6875574868231116,0.548951187367326,17,17,CDS,0,15,2,False,False,False,False,False,False,False,False,True,False,False,False
NM_026281,Tm7sf3,transmembrane 7 superfamily member 3 precursor,Not_candidate,False,0.796413094090721,0.134905218987,1.16869250187851,0.274427212259946,0,0,none,0,0,0,False,True,False,False,False,False,False,False,False,False,True,True
NM_001039519,Gtf2a2,transcription initiation factor IIA subunit 2,Not_candidate,False,0.795309907492759,-1.00082407068,0.400265892126614,0.758940937648569,5,5,CDS,0,3,2,False,False,False,False,False,False,False,False,True,False,False,False
NM_016800,Vti1b,vesicle transport through interaction with t-SNAREs homolog 1B,Not_candidate,False,0.795239638149546,-0.149702646468,1.6578782269807968,0.104561117968059,0,0,none,0,0,0,False,False,False,True,False,False,False,False,False,False,True,True
NM_007502,Atp1b3,sodium/potassium-transporting ATPase subunit beta-3,Not_candidate,False,0.795038035550795,-0.524037552761,1.3679757236015735,0.190577744458563,14,14,CDS,0,9,5,False,False,False,False,False,False,True,False,False,False,False,True
NM_009357,Tex261,protein TEX261,Not_candidate,False,0.79220883016462,0.0131205107744,-0.8338323994631947,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_133819,Ppp1r15b,protein phosphatase 1 regulatory subunit 15B,A_and_B_overlap,True,0.792021243604485,-0.239025014231,2.277315430871006,0.0249531475400562,46,46,3UTR,2,18,26,False,False,False,False,False,False,False,False,True,False,False,False
NM_177766,Slc35e1,solute carrier family 35 member E1,Not_candidate,False,0.791899187405776,0.33068825845,0.9730555797597636,0.372581494576343,0,0,none,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True
NM_028427,Tmem192,transmembrane protein 192 isoform 1,Not_candidate,False,0.790993736891221,0.376453814572,-1.1061145693496697,0.999999999990223,0,0,none,0,0,0,False,True,False,False,False,False,False,False,False,False,True,True
NM_029649,Tmem101,transmembrane protein 101,Not_candidate,False,0.789772951736539,-0.146647140544,1.1974687771801291,0.257143066410989,0,0,none,0,0,0,False,True,False,False,False,False,False,False,False,False,True,True
NM_145964,Ap1ar,adaptor-related protein complex 1 associated regulatory protein,Not_candidate,False,0.789498376943262,-0.190604882045,0.0593723030838306,0.997537936152943,9,9,CDS,0,7,2,False,False,False,False,False,False,False,False,True,False,False,False
NM_015740,Bloc1s1,biogenesis of lysosome-related organelles,Not_candidate,False,0.789278959147422,-0.138965748987,-2.439170917526136,0.999999999990223,2,2,CDS,0,2,0,False,False,False,False,True,False,False,False,False,False,False,True
NM_001160145,Tmem9,transmembrane protein 9 precursor,Not_candidate,False,0.789221596121684,-0.119326036618,0.9857976607648636,0.370036889455205,0,0,none,0,0,0,False,True,False,False,False,False,False,False,False,False,True,True
NM_021548,Arpp19,cAMP-regulated phosphoprotein 19 isoform 1,Not_candidate,False,0.788759962329184,-0.266660318036,1.062806342313941,0.32580086245203,7,7,3UTR,0,3,4,False,False,False,False,False,False,False,False,True,False,False,False
NM_024243,Fuca1,tissue alpha-L-fucosidase precursor,Not_candidate,False,0.78501600791919,0.0760496339068,-0.5429656302003173,0.999999999990223,4,4,CDS,0,4,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_007513,Slc7a1,high affinity cationic amino acid transporter 1,Not_candidate,False,0.783371813977054,-0.571657260977,2.0193168613415136,0.0425074632118661,0,0,none,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True
NM_015774,Ero1l,ERO1-like protein alpha precursor,Not_candidate,False,0.782039782015737,0.0248803157962,1.7210935971305166,0.0904696329541406,24,24,CDS,0,14,10,False,False,False,False,False,False,False,False,True,False,False,False
NM_018743,Agpat6,glycerol-3-phosphate acyltransferase 6 precursor,Not_candidate,False,0.781940913158486,-0.134741674462,0.5827342361276197,0.624129010894319,25,25,CDS,4,15,6,False,False,False,False,False,False,False,False,True,False,False,False
NM_022024,Gmfg,glia maturation factor gamma isoform 1,Not_candidate,False,0.781402045756018,-0.208479965582,0.2714814489479743,1.0,1,1,CDS,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_008695,Nid2,nidogen-2 precursor,Not_candidate,False,0.780686500323508,0.223247084177,0.5085131624004813,0.680391594691347,47,47,CDS,1,39,7,False,False,False,False,False,False,False,False,True,False,False,False
NM_001199113,Slc29a1,equilibrative nucleoside transporter 1 isoform 1,Not_candidate,False,0.778984842843058,0.228806266951,-1.1767772798949367,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True
NM_133987,Slc6a8,sodium- and chloride-dependent creatine transporter 1 isoform 1,Not_candidate,False,0.777492459004918,0.762395220494,-0.7387984098691103,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True
NM_009413,Tpd52l1,tumor protein D53,Not_candidate,False,0.777178405295914,-0.390236062249,-0.3787202401292995,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_001033573,Zdhhc6,probable palmitoyltransferase ZDHHC6,Not_candidate,False,0.776623415852298,-0.292916570904,0.8328744799207793,0.463566336629946,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_008594,Mfge8,lactadherin isoform 1,Not_candidate,False,0.776555325657793,0.609289661237,-0.3473270670416303,0.999999999990223,13,13,CDS,0,8,5,False,False,False,False,False,False,False,False,True,False,False,False
NM_001033178,Tmem181a,transmembrane protein 181,Not_candidate,False,0.77603511688647,0.180460363351,-1.4464875457353064,0.999999999990223,0,0,none,0,0,0,False,True,False,False,False,False,False,False,False,False,True,True
NM_025486,Tmem208,transmembrane protein 208,Not_candidate,False,0.775527999229459,-0.285997997175,-0.2639703926555904,0.999999999990223,0,0,none,0,0,0,False,True,False,False,False,False,False,False,False,False,True,True
NM_023651,Pex13,peroxisomal membrane protein PEX13,Not_candidate,False,0.77457445422164,-0.506581188875,0.8066999034098677,0.482053500158565,15,15,3UTR,0,7,8,False,True,False,False,False,False,False,False,False,False,True,True
NM_025571,Pam16,mitochondrial import inner membrane translocase subunit TIM16,Not_candidate,False,0.771792939801107,-0.199907321569,,,3,3,CDS,0,3,0,False,True,False,False,False,False,False,False,False,False,True,True
NM_021305,Sec61a2,protein transport protein Sec61 subunit alpha isoform 2,Not_candidate,False,0.76959195015218,-0.211300721999,0.0128751474737636,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_029074,Tmem188,transmembrane protein 188,Not_candidate,False,0.769299513784396,-0.097089989444,-0.4621330733245936,0.999999999990223,0,0,none,0,0,0,False,True,False,False,False,False,False,False,False,False,True,True
NM_001097644,Ccnyl1,cyclin Y-like 1,Not_candidate,False,0.769010779590941,0.0821210026079,-2.53372673907404,0.999999999990223,4,4,tie,0,2,2,False,False,False,False,False,False,False,False,True,False,False,False
NM_007883,Dsg2,desmoglein-2 precursor,Not_candidate,False,0.765903462236666,0.408309702392,1.14041366947288,0.289945869762844,34,34,CDS,0,24,10,False,False,False,False,False,False,False,False,True,False,False,False
NM_133911,Gpr125,probable G-protein coupled receptor 125 precursor,Not_candidate,False,0.765661721991368,-0.0714067170963,0.6801734169297741,0.555234269183077,24,24,CDS,0,23,1,False,False,False,False,False,True,False,False,False,False,False,False
NM_008744,Ntn1,netrin-1 precursor,Not_candidate,False,0.76507623548349,0.238547149646,-0.1635067473622062,0.999999999990223,15,15,3UTR,0,5,10,False,False,False,False,False,False,False,False,True,False,False,False
NM_031843,Dpp7,dipeptidyl peptidase 2 precursor,Not_candidate,False,0.764974597906334,-0.0152269527373,-1.5102680293510733,0.999999999990223,3,3,CDS,0,2,1,False,False,False,False,False,False,False,False,True,False,False,False
NM_172380,Poglut1,protein O-glucosyltransferase 1 precursor,Not_candidate,False,0.763517246438584,0.0859611181337,0.535907633657699,0.657748524370029,18,18,CDS,1,10,7,False,False,False,False,False,False,False,False,True,False,False,False
NM_022996,Ndfip1,NEDD4 family-interacting protein 1,Not_candidate,False,0.763196376117634,-0.202416536788,1.3306804061005633,0.203780864471013,9,9,CDS,0,9,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_025849,3110001D03Rik,transmembrane protein C9orf123 homolog,Not_candidate,False,0.761680949729492,-0.300546489153,0.8765232276611723,0.432714183684698,7,7,3UTR,0,2,5,False,True,False,False,False,False,False,False,False,False,True,True
NM_001109747,Cenpw,centromere protein W,Not_candidate,False,0.761184022495879,0.25085765536,-1.0901908328778196,0.999999999990223,1,1,CDS,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_175394,Wtap,pre-mRNA-splicing regulator WTAP isoform b,Not_candidate,False,0.760162456431628,-0.409770670144,0.0803282485551485,0.968338834871161,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
