Accession,Gene Symbol,CLIP-seq p-value,CLIP-seq FDR,RNA-seq reads (for normalization),CLIP-seq reads (35L33G),"CLIP-seq enrichment (35L33G, log2)",CLIP-seq reads (2J3),"CLIP-seq enrichment (2J3, log2)",CLIP-seq reads (polyclonal),"CLIP-seq enrichment (polyclonal, log2)",Ribosome density change (log2),Ribosome occupancy change (log2),RPF  reads (siLuc),RNA-seq short tag alignment reads (siLuc),RPF  reads (siLin28a),RNA-seq short tag alignment reads (siLin28a),"RNA-seq reads (untreated, RPKM)","RNA-seq reads (siLuc, RPKM)","RNA-seq reads (siLin28a, RPKM)",RNA-seq mRNA change upon Lin28a KD (log2),Description
NM_013561,Htr3a,,,,,,,,,,,,,,,,0.38533696657,0.349850435388,0.38533696657,-0.109541330528,5-hydroxytryptamine receptor 3A isoform 1 precursor
NM_013563,Il2rg,,,,,,,,,,,,,,,,0.0829876862453,0.710397290504,0.0829876862453,2.14688278184,cytokine receptor common subunit gamma precursor
NM_013565,Itga3,0.0528932522789404,0.42575139344151,400.0,780.0,0.961720311687059,727.0,0.860336213743775,721.0,0.84839660043225,,,,,,,9.59284984116,11.1334744087,9.59284984116,0.212811402063,integrin alpha-3
NM_013568,Kcna6,,,,,,,,,,,,,,,,0.0,0.0534880084833,0.0,0.618125946948,potassium voltage-gated channel subfamily A
NM_013569,Kcnh2,0.618674174089169,0.999999999990223,96.0,95.0,-0.0149503414659714,36.0,-1.39045947655817,65.0,-0.555518722828674,,,,,,,2.88406294023,4.19282965023,2.88406294023,0.524650958906,potassium voltage-gated channel subfamily H
NM_013571,Ksr1,0.980985787550156,0.999999999990223,173.0,54.0,-1.66158378232406,47.0,-1.85798099512757,44.0,-1.95109039951905,,,,,,,5.73654160495,11.0712532048,5.73654160495,0.936605367956,kinase suppressor of Ras 1
NM_013580,Ldhc,0.949545591081112,0.999999999990223,58.0,26.0,-1.12775554719837,18.0,-1.63471553591825,15.0,-1.88264304936184,,,,,,,4.39112554182,5.16553977092,4.39112554182,0.229504378841,L-lactate dehydrogenase C chain
NM_013584,Lifr,0.000499468266578651,0.0295270372011562,1465.0,6413.0,2.12933925030783,6756.0,2.20449775164804,6940.0,2.24325842548603,,,,,,,15.5608395794,13.3808365265,15.5608395794,-0.216251534883,leukemia inhibitory factor receptor isoform 1
NM_013585,Psmb9,1.0,1.0,27.0,72.0,1.38246963682241,16.0,0.0,41.0,0.0,,,,,,,1.32780297992,2.84158916201,1.32780297992,1.04279884811,proteasome subunit beta type-9
NM_013586,Loxl3,,,,,,,,,,,,,,,,0.56166820298,0.617073808909,0.56166820298,0.116013672879,lysyl oxidase homolog 3 precursor
NM_013588,Lrrc23,,,,,,,,,,,,,,,,0.637029286797,0.0,0.637029286797,-2.88172194778,leucine-rich repeat-containing protein 23
NM_013589,Ltbp2,,,,,,,,,,,,,,,,0.0810396184931,0.204963110704,0.0810396184931,0.752329290794,latent-transforming growth factor beta-binding protein 2
NM_013591,Madcam1,,,,,,,,,,,,,,,,1.60154546047,1.68621574537,1.60154546047,0.0700606481882,mucosal addressin cell adhesion molecule 1 precursor
NM_013592,Matn4,,,,,,,,,,,,,,,,0.0,0.0905658928619,0.0,0.930289931408,matrilin-4 precursor
NM_013594,Mbd1,0.947866604448464,0.999999999990223,217.0,112.0,-0.948005362361738,57.0,-1.91020332964935,56.0,-1.93529431061218,,,,,,,9.81292119932,8.84429158037,9.81292119932,-0.148343041893,methyl-CpG-binding domain protein 1
NM_013596,Mc5r,,,,,,,,,,,,,,,,0.345377324167,0.716733176211,0.345377324167,0.874836725097,melanocortin receptor 5
NM_013598,Kitl,0.00519208446247965,0.113437583006076,36.0,79.0,1.11247472925841,132.0,1.84582906987224,134.0,1.86736223142188,,,,,,,1.17821196531,0.955096273805,1.17821196531,-0.276752451822,kit ligand precursor
NM_013599,Mmp9,,,,,,,,,,,,,,,,0.426174419329,0.132660712131,0.426174419329,-1.17731349868,matrix metalloproteinase-9 precursor
NM_013600,Msh5,,,,,,,,,,,,,,,,0.652566586475,0.580379059761,0.652566586475,-0.145480496586,mutS protein homolog 5
NM_013601,Msx2,,,,,,,,,,,,,,,,0.0,0.240762011667,0.0,1.76876451211,homeobox protein MSX-2
NM_013605,Muc1,,,,,,,,,,,,,,,,0.538695906956,1.21107062191,0.538695906956,1.03754428939,mucin-1 precursor
NM_013606,Mx2,,,,,,,,,,,,,,,,0.110696028322,0.0,0.110696028322,-1.07516311922,interferon-induced GTP-binding protein Mx2
NM_013607,Myh11,,,,,,,,,,,,,,,,0.141199193545,0.0470923524629,0.141199193545,-0.713502842753,myosin-11 isoform 1
NM_013609,Ngf,,,,,,,,,,,,,,,,0.112701053267,0.526228275542,0.112701053267,1.55786147336,beta-nerve growth factor isoform A
NM_013610,Ninj1,0.992895959449742,0.999999999990223,116.0,23.0,-2.28540221886224,35.0,-1.70043971814109,20.0,-2.47804729680464,,,,,,,13.2358028494,13.1511357065,13.2358028494,-0.00918866831837,ninjurin-1
NM_013612,Slc11a1,0.849637257485115,0.999999999990223,51.0,19.0,-1.37851162325372,31.0,-0.700439718141092,22.0,-1.17687776208407,,,,,,,2.26444004291,1.67183301747,2.26444004291,-0.416255911972,natural resistance-associated macrophage protein 1
NM_013613,Nr4a2,,,,,,,,,,,,,,,,0.0,0.164100715392,0.0,1.40108820946,nuclear receptor subfamily 4 group A member 2
NM_013622,Oprd1,,,,,,,,,,,,,,,,0.0332693733468,0.233014037454,0.0332693733468,1.32123771956,delta-type opioid receptor
NM_013624,Otog,,,,,,,,,,,,,,,,0.0666016878559,0.0,0.0666016878559,-0.736403016844,otogelin precursor
NM_013626,Pam,0.0206858473165584,0.247917110738031,66.0,235.0,1.81655385890406,155.0,1.21931302840447,87.0,0.393342428179524,,,,,,,2.15189517792,2.5119288059,2.15189517792,0.213975899606,peptidyl-glycine alpha-amidating monooxygenase precursor
NM_013627,Pax6,,,,,,,,,,,,,,,,0.577073589216,0.244954103164,0.577073589216,-0.972908223584,paired box protein Pax-6 isoform 1
NM_013628,Pcsk1,0.0185847134931089,0.23389929756914,40.0,90.0,1.15024263558061,99.0,1.28630418515664,102.0,1.32894852256513,,,,,,,1.80778581388,3.55845487704,1.80778581388,0.939335255116,neuroendocrine convertase 1 precursor
NM_013629,Phtf1,0.161352117149744,0.761989330051909,149.0,229.0,0.616671360448494,179.0,0.263034405833793,180.0,0.271027196587324,,,,,,,5.38318442357,5.7211127248,5.38318442357,0.086280956767,putative homeodomain transcription factor 1 isoform a
NM_013630,Pkd1,0.943883878832597,0.999999999990223,354.0,140.0,-1.33212386199325,116.0,-1.60131049480863,129.0,-1.44930740136358,,,,,,,2.0958578229,3.26202111976,2.0958578229,0.614544141472,polycystin-1 precursor
NM_013631,Pklr,,,,,,,,,,,,,,,,0.768000862447,0.896495103076,0.768000862447,0.199166239332,pyruvate kinase isozymes R/L isoform 1
NM_013639,Prph,,,,,,,,,,,,,,,,2.43881453498,3.34923840787,2.43881453498,0.442122842532,peripherin isoform 1
NM_013641,Ptger1,,,,,,,,,,,,,,,,1.92761023382,3.5001847114,1.92761023382,0.828290576816,prostaglandin E2 receptor EP1 subtype
NM_013643,Ptpn5,,,,,,,,,,,,,,,,0.0,0.166196509969,0.0,1.41249165659,tyrosine-protein phosphatase non-receptor type 5
NM_013646,Rora,,,,,,,,,,,,,,,,1.87156414552,3.29287450117,1.87156414552,0.783167417488,nuclear receptor ROR-alpha
NM_013648,Rtn2,0.999746886109938,0.999999999990223,101.0,12.0,-2.9719856238304,17.0,-2.50250034052918,5.0,-4.08746284125034,,,,,,,6.1837973911,4.70533305513,6.1837973911,-0.387000237563,reticulon-2 isoform B
NM_013653,Ccl5,,,,,,,,,,,,,,,,0.251932486304,0.0,0.251932486304,-1.81529869302,C-C motif chemokine 5 precursor
NM_013657,Sema3c,,,,,,,,,,,,,,,,0.21598571177,0.357173238216,0.21598571177,0.532881630099,semaphorin-3C precursor
NM_013658,Sema4a,0.893345093191371,0.999999999990223,244.0,117.0,-1.05399488964072,112.0,-1.11645897658738,85.0,-1.51037318430047,,,,,,,7.5103856052,8.36331355638,7.5103856052,0.15325306342,semaphorin-4A precursor
NM_013660,Sema4d,0.0312314825271031,0.317401888071596,589.0,1257.0,1.09234506263008,1182.0,1.00366321409058,1314.0,1.15627593993046,,,,,,,10.0859331906,11.559348871,10.0859331906,0.194909062167,semaphorin-4D precursor
NM_013661,Sema5b,0.917380970148878,0.999999999990223,155.0,66.0,-1.21931302840447,52.0,-1.55748176429904,67.0,-1.1979393776119,,,,,,,2.81881264746,9.59708240008,2.81881264746,1.73216913296,semaphorin-5B precursor
NM_013662,Sema6b,1.0,1.0,41.0,55.0,0.415037499278843,32.0,0.0,36.0,0.0,,,,,,,0.86935371866,1.27188931913,0.86935371866,0.501068984434,semaphorin-6B precursor
NM_013666,St8sia5,,,,,,,,,,,,,,,,0.381672325898,0.594039907816,0.381672325898,0.52696658383,"alpha-2,8-sialyltransferase 8E isoform long"
NM_013669,Snap91,,,,,,,,,,,,,,,,1.15767822312,1.8268512141,1.15767822312,0.61548231917,clathrin coat assembly protein AP180
NM_013673,Sp100,,,,,,,,,,,,,,,,0.0,0.0964833121823,0.0,0.974406785999,nuclear autoantigen Sp-100
NM_013674,Irf4,,,,,,,,,,,,,,,,0.0571326714616,0.022230513313,0.0571326714616,-0.362378700162,interferon regulatory factor 4
NM_013675,Spnb1,0.775814469262298,0.999999999990223,80.0,48.0,-0.725140158769416,35.0,-1.16992500144231,47.0,-0.754887502163468,,,,,,,1.23556959995,2.48394866976,1.23556959995,0.952122250666,"spectrin beta chain, erythrocyte"
NM_013680,Syn1,0.914933844983641,0.999999999990223,144.0,76.0,-0.913122549320033,46.0,-1.62532023833729,50.0,-1.50748374804343,,,,,,,3.9554106043,4.79539778681,3.9554106043,0.27157810153,synapsin-1 isoform a
NM_013683,Tap1,,,,,,,,,,,,,,,,0.816261255625,1.94094988524,0.816261255625,1.15540983701,antigen peptide transporter 1 isoform 1
NM_013685,Tcf4,0.0351350248772257,0.341562871681812,698.0,1400.0,1.00309259505538,1551.0,1.15076419681169,1383.0,0.985479582261288,,,,,,,11.6171194515,10.0868764473,11.6171194515,-0.201906187045,transcription factor 4 isoform a
NM_013687,Tcp11,,,,,,,,,,,,,,,,3.70851222909,1.9939560313,3.70851222909,-0.862996379184,T-complex protein 11 isoform 1
NM_013688,Tcte1,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,T-complex-associated testis-expressed protein 1
NM_013690,Tek,0.0105637651741014,0.175855852324909,139.0,411.0,1.55721751023825,316.0,1.17905601319444,402.0,1.525353011583,,,,,,,4.77156014992,5.0554021506,4.77156014992,0.0817010912728,angiopoietin-1 receptor precursor
NM_013691,Thbs3,0.211184968696286,0.866540156527807,91.0,141.0,0.626185163447669,112.0,0.296617006358174,76.0,-0.256775415362111,,,,,,,3.40429411512,2.5511242601,3.40429411512,-0.402519573355,thrombospondin-3 precursor
NM_013694,Tnp2,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,nuclear transition protein 2
NM_013703,Vldlr,0.000470108879406572,0.0287159670621819,29.0,132.0,2.14839183989267,133.0,2.15919859484925,148.0,2.31227792485364,,,,,,,1.43308586546,0.827029681482,1.43308586546,-0.725751065415,very low-density lipoprotein receptor isoform a precursor
NM_013705,Zfp30,,,,,,,,,,,,,,,,1.43845322825,1.95897434654,1.43845322825,0.420445271244,zinc finger protein 30
NM_013706,Cd52,,,,,,,,,,,,,,,,1.86169592762,1.24181503592,1.86169592762,-0.547915618918,CAMPATH-1 antigen precursor
NM_013708,Nr2e3,,,,,,,,,,,,,,,,0.200764607645,0.0,0.200764607645,-1.58863480844,photoreceptor-specific nuclear receptor
NM_013709,Sh3yl1,,,,,,,,,,,,,,,,2.46591981986,2.81852431492,2.46591981986,0.185762998064,SH3 domain-containing YSC84-like protein 1
